10	0.952718	0.937724	0.964397	0.933234	0.94375	0.938574	0.937907	0.940073	0.942224	0.94264	0.92788	0.940565	0.957151	0.948837	0.935085	0.938853	0.93203	0.933272	0.932697	0.929855	0.940102	0.940316	0.952889	0.95975	0.937207	0.942964	0.928635	0.936477	0.951553	0.950982	0.0578171	0.0448386	0.0645224	0.0509828	0.0669011	0.0546667	0.0627598	0.0435171	0.0588008	0.0554759	0.0600893	0.0563741	0.058953	0.0570556	0.0384339	0.0535063	0.0514619	0.0482178	0.0572729	0.0703891	0.0589685	0.0603185	0.0504879	0.0432383	0.0350232	0.0662329	0.0446809	0.0584301	0.0537042	0.0552485	0.0502006	
11	0.954484	0.936885	0.967389	0.933782	0.940752	0.941962	0.938128	0.939786	0.940491	0.939943	0.929976	0.943456	0.958514	0.953601	0.931951	0.940524	0.931171	0.932285	0.932081	0.929352	0.941031	0.936727	0.95498	0.962839	0.931461	0.941101	0.93006	0.940414	0.954196	0.952985	0.0573277	0.0455327	0.0598661	0.0500924	0.0661087	0.0525025	0.0662006	0.043257	0.0575793	0.0564267	0.0588537	0.0563586	0.0572425	0.0519321	0.0407021	0.0517623	0.0503394	0.0470131	0.0568926	0.0647821	0.0621016	0.0622327	0.0499863	0.0473662	0.0349675	0.0672261	0.0437539	0.0598477	0.0530782	0.0587723	0.0504939	
12	0.956291	0.945419	0.967502	0.940045	0.941182	0.938624	0.940829	0.936563	0.941485	0.93768	0.92898	0.941028	0.959053	0.952012	0.93974	0.943985	0.93712	0.932421	0.9338	0.927964	0.936463	0.940047	0.953458	0.958949	0.93455	0.943822	0.93251	0.939467	0.951944	0.954913	0.0635768	0.0467233	0.0614122	0.0472532	0.0692976	0.0524082	0.0633794	0.038001	0.0603841	0.0522579	0.0607214	0.0567773	0.0571549	0.0497273	0.0416336	0.0471073	0.0505707	0.0522614	0.0542326	0.0645089	0.0575832	0.0611368	0.0504621	0.0449479	0.0339667	0.0697314	0.0455743	0.05817	0.05358	0.0561754	0.0510931	
13	0.959439	0.941155	0.964007	0.936367	0.930638	0.938368	0.939945	0.936244	0.937362	0.932753	0.926878	0.938053	0.956076	0.951168	0.933293	0.941117	0.939187	0.939628	0.934863	0.92001	0.932971	0.935944	0.951844	0.958966	0.934879	0.944611	0.937687	0.948162	0.953693	0.954969	0.0614903	0.0386776	0.0627926	0.0405582	0.0630344	0.0549653	0.0653549	0.0373399	0.064336	0.0493327	0.0610137	0.0610848	0.0594164	0.0482418	0.0409405	0.0427507	0.047901	0.0538395	0.0601068	0.060771	0.0635513	0.0596577	0.0587413	0.0452976	0.033334	0.0747571	0.0441673	0.0561585	0.0500668	0.0514647	0.0489436	
14	0.96149	0.94494	0.965098	0.939962	0.934825	0.940391	0.93571	0.937612	0.93858	0.94004	0.931004	0.943811	0.959094	0.953048	0.935913	0.94314	0.943774	0.941967	0.929511	0.918738	0.941706	0.940005	0.952244	0.962215	0.93766	0.943511	0.934837	0.946113	0.949653	0.9574	0.0627149	0.037933	0.0571929	0.0403623	0.0624929	0.0532904	0.0554579	0.0396262	0.0581617	0.050915	0.0607301	0.0626011	0.0577591	0.0476885	0.0426327	0.041959	0.0460915	0.0551619	0.060244	0.0615118	0.0573086	0.053067	0.0563457	0.0444181	0.0354533	0.0725042	0.0429206	0.0566256	0.0502008	0.0561986	0.0478735	
15	0.961469	0.947025	0.963232	0.942675	0.931894	0.939186	0.934831	0.936364	0.940623	0.940693	0.925505	0.941333	0.961222	0.947507	0.940792	0.947609	0.944151	0.946071	0.934449	0.931634	0.945198	0.936358	0.953232	0.961219	0.94284	0.950245	0.940236	0.951366	0.948517	0.954171	0.0565506	0.0364458	0.0546706	0.0469804	0.0595205	0.0547373	0.0487814	0.0427505	0.0561989	0.0530687	0.0589217	0.0613712	0.0533901	0.0448633	0.0430467	0.0391922	0.0447982	0.0520596	0.0559937	0.0631865	0.0634832	0.0528485	0.0555916	0.0524989	0.0341519	0.0709596	0.0457107	0.0537355	0.0584956	0.0428827	0.0493028	
16	0.963013	0.941582	0.961797	0.944238	0.934801	0.939128	0.935708	0.937351	0.945388	0.946198	0.922221	0.935281	0.94965	0.941323	0.943162	0.939252	0.944936	0.940909	0.940995	0.933567	0.947298	0.935894	0.95397	0.960642	0.944311	0.950794	0.938293	0.949206	0.943764	0.956215	0.050788	0.0404882	0.0650047	0.0431719	0.0608024	0.0518234	0.0491467	0.042925	0.054602	0.0576827	0.0581125	0.0629686	0.0579716	0.0421416	0.039435	0.0438981	0.0477388	0.051512	0.0567538	0.06106	0.0591323	0.0533094	0.0516955	0.0455305	0.0351112	0.0703682	0.0519409	0.0601465	0.0636327	0.0429548	0.0537709	
17	0.959542	0.942588	0.960281	0.934261	0.933093	0.93315	0.9363	0.939611	0.947105	0.953223	0.931875	0.940144	0.953935	0.945675	0.939411	0.939069	0.944749	0.941646	0.944659	0.941481	0.945594	0.941453	0.950467	0.957788	0.945651	0.954224	0.940442	0.947479	0.942768	0.949769	0.055619	0.0399848	0.0672179	0.0419422	0.0556915	0.0577556	0.0504039	0.0523005	0.0529477	0.0575097	0.0513261	0.0659889	0.0586935	0.045651	0.0388567	0.0493784	0.0512457	0.0505422	0.0552184	0.0568578	0.0602188	0.0582653	0.057339	0.0529197	0.0389868	0.0636354	0.0505469	0.0527279	0.0628901	0.0453105	0.0469067	
18	0.956914	0.945489	0.96039	0.946901	0.942096	0.938684	0.941124	0.942728	0.949476	0.95096	0.939338	0.942696	0.949797	0.944991	0.945804	0.941202	0.94345	0.938034	0.94289	0.941934	0.943349	0.939374	0.949586	0.962567	0.945086	0.952989	0.940693	0.940615	0.948335	0.94678	0.0573026	0.0488319	0.07232	0.0409213	0.0574724	0.0566735	0.055633	0.0478363	0.0531686	0.0546087	0.0531722	0.0629835	0.056397	0.0447765	0.0374461	0.0542771	0.0555611	0.0526234	0.0556072	0.0586196	0.0555238	0.0586744	0.0528149	0.0511746	0.0382721	0.060086	0.0511296	0.0541177	0.0583673	0.0493118	0.0439018	
19	0.9528	0.940352	0.958492	0.948148	0.941509	0.938643	0.942377	0.945098	0.949696	0.950318	0.945229	0.946262	0.955287	0.94974	0.94141	0.946454	0.938437	0.936999	0.943124	0.948675	0.940484	0.944464	0.954966	0.960609	0.945	0.955372	0.940182	0.934629	0.947289	0.94669	0.0572933	0.0552176	0.0717446	0.0536396	0.0542156	0.0616168	0.0579421	0.048366	0.0559456	0.0602579	0.0486902	0.0611567	0.05928	0.0491721	0.0396202	0.0568216	0.0562102	0.0510368	0.0530072	0.060641	0.0550067	0.0609044	0.0527294	0.0520855	0.0377411	0.0590152	0.0567241	0.0496169	0.0573443	0.0464621	0.0437264	
20	0.952219	0.95234	0.96426	0.955282	0.944693	0.937478	0.945242	0.942192	0.948939	0.948772	0.939335	0.945277	0.959891	0.953227	0.945073	0.950586	0.935626	0.932885	0.943544	0.950187	0.941574	0.942694	0.949651	0.959279	0.940979	0.953646	0.938873	0.928671	0.950754	0.950502	0.0603746	0.0619731	0.0713242	0.0538301	0.0585056	0.0566845	0.0634389	0.0427752	0.0583397	0.0554293	0.0582612	0.0536453	0.0633282	0.0519207	0.0440776	0.0576003	0.0473803	0.0474239	0.0520164	0.0551663	0.053743	0.0625598	0.0470801	0.0509256	0.0380136	0.0568647	0.0521317	0.0492354	0.0597834	0.0567365	0.0462521	
21	0.949779	0.950249	0.962986	0.954753	0.94353	0.935387	0.946938	0.943404	0.947899	0.944044	0.938267	0.940894	0.959944	0.949123	0.947167	0.949423	0.932105	0.933535	0.94313	0.947273	0.938467	0.938848	0.949833	0.961007	0.93732	0.955086	0.939009	0.93363	0.953527	0.946698	0.062986	0.0581476	0.074475	0.0574325	0.0577216	0.0523345	0.0619402	0.0436098	0.0605689	0.0524002	0.0604409	0.0520637	0.0615148	0.0543675	0.0467716	0.055011	0.0437158	0.0468509	0.0527662	0.0582215	0.054692	0.0638425	0.0533054	0.0477263	0.0387287	0.0623544	0.04948	0.0500566	0.0532199	0.0532325	0.0528458	
22	0.943492	0.948464	0.963672	0.955262	0.945739	0.938426	0.946047	0.946477	0.946428	0.948268	0.943261	0.945677	0.961355	0.951709	0.943924	0.949955	0.936603	0.930785	0.9368	0.952528	0.940331	0.938133	0.949704	0.964858	0.939397	0.956055	0.932294	0.936242	0.952565	0.943052	0.0661158	0.0605351	0.0695597	0.0641027	0.0607026	0.0520417	0.0647073	0.0470145	0.0604514	0.0538818	0.0592497	0.053238	0.061951	0.059084	0.0423655	0.0563992	0.0454207	0.0433206	0.0498697	0.0597933	0.0585944	0.0644161	0.0530868	0.0481089	0.0400548	0.0606667	0.0518284	0.0487664	0.0530023	0.0551027	0.0535956	
23	0.939602	0.948612	0.964973	0.954016	0.944485	0.938514	0.945528	0.945128	0.949199	0.946978	0.941116	0.940871	0.962747	0.95184	0.943377	0.951441	0.937189	0.925749	0.93932	0.955736	0.941784	0.933036	0.952729	0.960676	0.937808	0.955483	0.930325	0.934742	0.954317	0.943561	0.0647549	0.0626306	0.0691225	0.0705121	0.0646517	0.0542671	0.0710293	0.0446237	0.0611526	0.0533735	0.0605094	0.0488726	0.0624228	0.0565617	0.0484235	0.0586948	0.0442734	0.0412939	0.0519108	0.0570645	0.0571481	0.0627391	0.052359	0.0472248	0.0422962	0.0616881	0.0493621	0.0476167	0.0595297	0.0569973	0.0529376	
24	0.938795	0.948575	0.963888	0.955705	0.946964	0.935727	0.948399	0.943107	0.951354	0.948805	0.94481	0.937964	0.959702	0.948822	0.94184	0.951824	0.932954	0.921391	0.942893	0.959035	0.941206	0.93152	0.948545	0.9568	0.935674	0.957765	0.932161	0.932127	0.952113	0.937584	0.0645164	0.0652203	0.0707874	0.0732369	0.0662986	0.0520996	0.0734447	0.0488888	0.0616116	0.0555691	0.0615393	0.0503361	0.0601954	0.0610516	0.0461481	0.0593536	0.0464829	0.0428997	0.052663	0.0594704	0.0544534	0.0605792	0.0585781	0.0433049	0.0404006	0.0572978	0.0528853	0.0469386	0.0541257	0.0554152	0.0531874	
25	0.935861	0.943897	0.959836	0.957721	0.944619	0.935501	0.949021	0.945815	0.951962	0.950893	0.948896	0.936636	0.957262	0.946757	0.941104	0.950925	0.92862	0.92285	0.941906	0.959641	0.939006	0.933074	0.946983	0.956209	0.937631	0.956591	0.933148	0.930486	0.953578	0.929889	0.0625792	0.0690923	0.0765603	0.0725442	0.06496	0.054247	0.0779215	0.0556594	0.0607208	0.0562359	0.0601308	0.0506689	0.0585636	0.0682346	0.0456769	0.0646175	0.0460043	0.0403037	0.0532134	0.0573216	0.0484784	0.0578011	0.0578468	0.0436777	0.0406087	0.0553117	0.0538135	0.0454833	0.0557619	0.0586769	0.0530834	
26	0.93384	0.947173	0.958648	0.955403	0.948283	0.939744	0.950235	0.949517	0.952712	0.950106	0.951554	0.940483	0.96036	0.947122	0.941123	0.951346	0.922975	0.924685	0.942407	0.957467	0.938637	0.936116	0.946928	0.958004	0.939754	0.952057	0.932332	0.926908	0.953321	0.930305	0.0656876	0.0710289	0.0746422	0.0731169	0.0648068	0.054334	0.0739965	0.0532645	0.0600727	0.0562874	0.0567803	0.0484938	0.0546908	0.0712641	0.0439552	0.0745313	0.0478682	0.0386673	0.052985	0.0580107	0.0490651	0.0600539	0.0516161	0.044987	0.0397604	0.0562976	0.0499096	0.0480716	0.0563693	0.0634387	0.0543654	
27	0.932669	0.948627	0.957068	0.956577	0.950095	0.940785	0.952077	0.954875	0.948864	0.946957	0.951822	0.940751	0.959787	0.94807	0.945228	0.953244	0.921097	0.924368	0.941021	0.957244	0.938812	0.934367	0.942448	0.959091	0.939102	0.954979	0.931769	0.929678	0.954792	0.927561	0.0650938	0.072987	0.07022	0.0760228	0.0666467	0.0535138	0.0760541	0.0532832	0.0629149	0.0544411	0.0604646	0.0463094	0.0567177	0.0680659	0.0460726	0.0714177	0.048371	0.0398664	0.0531784	0.0599756	0.0478787	0.0611959	0.0526553	0.0467165	0.0382406	0.0549194	0.0512702	0.0507109	0.0530811	0.0600404	0.0586055	
28	0.937088	0.947806	0.958041	0.956512	0.950406	0.938836	0.949895	0.953309	0.947542	0.951273	0.949759	0.938402	0.962095	0.947853	0.941866	0.956306	0.919983	0.92831	0.938519	0.956568	0.937939	0.936112	0.944676	0.956854	0.935528	0.951125	0.931264	0.928506	0.956173	0.926017	0.0646336	0.0693911	0.066708	0.0775272	0.0654034	0.0521791	0.0779069	0.0526018	0.0599564	0.0536791	0.0594319	0.048581	0.0549507	0.068964	0.0449776	0.0692477	0.0480358	0.0402011	0.0518809	0.0583024	0.0528072	0.0602174	0.0520866	0.0486289	0.0363458	0.0534548	0.0479138	0.0479246	0.0534737	0.0631828	0.0565606	
29	0.935077	0.946715	0.961084	0.955954	0.948756	0.939339	0.947729	0.951255	0.948609	0.950971	0.946246	0.934944	0.958229	0.947956	0.944404	0.954655	0.916528	0.92656	0.941272	0.952958	0.938148	0.938022	0.944718	0.959382	0.932593	0.947037	0.931873	0.928676	0.956715	0.930693	0.0666585	0.0739932	0.0700922	0.0717849	0.065062	0.0511071	0.0757803	0.0541394	0.0592817	0.0540186	0.0562836	0.049596	0.0571281	0.0674196	0.044553	0.0683701	0.0500803	0.0420774	0.05257	0.0604847	0.0518229	0.0586834	0.052693	0.0468196	0.0389428	0.0527595	0.0496957	0.0523423	0.0524033	0.0656002	0.0585943	
30	0.932402	0.947025	0.958353	0.954851	0.950172	0.945146	0.949271	0.94797	0.94914	0.948011	0.947647	0.938094	0.963209	0.950995	0.942785	0.9546	0.916149	0.930235	0.940646	0.949547	0.939237	0.939626	0.944951	0.961849	0.934799	0.949747	0.936673	0.928086	0.95345	0.930818	0.070287	0.0709275	0.0661325	0.0759167	0.0644658	0.0549224	0.0683291	0.0554686	0.0665326	0.0523933	0.0579187	0.0491497	0.059509	0.0658719	0.0458689	0.0686638	0.0510021	0.0409792	0.0542198	0.0615968	0.0507325	0.0601349	0.0534682	0.0488119	0.0386736	0.0563425	0.052207	0.0517977	0.0501098	0.0661226	0.0571076	
31	0.935926	0.947331	0.958476	0.956621	0.947	0.942341	0.95186	0.950585	0.950015	0.948774	0.944924	0.938767	0.958072	0.94848	0.946932	0.951907	0.921043	0.928519	0.944184	0.950459	0.942458	0.936366	0.947471	0.957916	0.93224	0.948855	0.933907	0.925714	0.956452	0.936219	0.0635553	0.0698236	0.0722794	0.0735719	0.0672041	0.0554103	0.0750593	0.0529049	0.0637296	0.0570894	0.059742	0.0485569	0.0587351	0.0641007	0.0475296	0.0693895	0.0487762	0.0412412	0.0530696	0.0608002	0.0450888	0.0580944	0.0515206	0.0459603	0.0379617	0.0566451	0.0531657	0.0507759	0.0571181	0.0681217	0.0580339	
32	0.940825	0.95227	0.960738	0.955427	0.944443	0.935361	0.953271	0.950531	0.951803	0.953383	0.945693	0.939397	0.960885	0.948275	0.947	0.952283	0.921631	0.930571	0.948221	0.952383	0.942128	0.937559	0.938596	0.95607	0.930714	0.95235	0.936005	0.930191	0.955934	0.932422	0.0671047	0.0705379	0.0715604	0.0709003	0.0662943	0.0562633	0.064534	0.0568244	0.0607389	0.0579515	0.0620456	0.0472242	0.0599919	0.0672863	0.0481814	0.0641565	0.0471783	0.0429917	0.0511536	0.05726	0.0459142	0.0601786	0.0561278	0.0445026	0.0389834	0.0547837	0.0531115	0.0474268	0.0547378	0.0612698	0.0589352	
33	0.938633	0.943534	0.955777	0.954507	0.943245	0.940312	0.946365	0.945307	0.946301	0.951864	0.947585	0.941655	0.960209	0.94675	0.9472	0.955084	0.918132	0.930357	0.945701	0.936434	0.934971	0.941172	0.94271	0.963848	0.931585	0.944792	0.938024	0.93507	0.955205	0.932093	0.0726029	0.066077	0.06328	0.0684812	0.0650833	0.0542811	0.0569821	0.0555596	0.0685231	0.0591067	0.0619498	0.0516265	0.0563366	0.0633337	0.0386655	0.0579411	0.0551854	0.047548	0.058744	0.0666932	0.0481027	0.0625899	0.0522183	0.0467416	0.038586	0.0533946	0.0507522	0.0608857	0.0569453	0.0660545	0.0597339	
34	0.94171	0.940874	0.956004	0.94798	0.946598	0.941292	0.947197	0.94853	0.948597	0.947218	0.944115	0.939132	0.963843	0.948428	0.94283	0.953886	0.930095	0.933163	0.941089	0.943789	0.935121	0.937784	0.943432	0.957763	0.933535	0.941863	0.941118	0.936305	0.952222	0.94054	0.0669565	0.0553457	0.0592556	0.0695994	0.0651319	0.0542525	0.0668891	0.0537307	0.067247	0.0600683	0.0571781	0.0528672	0.0592382	0.0579893	0.0418987	0.0556423	0.0572765	0.0454349	0.0549391	0.0621547	0.0528558	0.0605053	0.0551773	0.0514607	0.0345451	0.0578009	0.0476658	0.0507652	0.057437	0.0667455	0.0565361	
35	0.944119	0.943966	0.955964	0.948615	0.944665	0.941794	0.944534	0.948601	0.948995	0.945725	0.945284	0.93998	0.96318	0.949662	0.944191	0.953017	0.934371	0.936834	0.94504	0.942563	0.934699	0.939982	0.939095	0.952412	0.936127	0.946329	0.941769	0.940665	0.944008	0.936875	0.0669857	0.0602569	0.0559345	0.0593282	0.0622893	0.0549578	0.0654006	0.051813	0.0679646	0.0550057	0.0581248	0.0591284	0.0581431	0.0559911	0.0382731	0.0550218	0.0560109	0.0495832	0.0573863	0.0600675	0.0509237	0.0612856	0.0598717	0.0480233	0.033823	0.0595926	0.0514154	0.0477285	0.054276	0.0613719	0.0530479	
36	0.94635	0.939627	0.952292	0.946877	0.939117	0.941495	0.942053	0.943688	0.950571	0.943329	0.943273	0.940172	0.962992	0.952152	0.947193	0.95166	0.931981	0.936467	0.94461	0.929131	0.928974	0.946177	0.938742	0.957407	0.939334	0.94689	0.948924	0.940516	0.948296	0.942012	0.0690883	0.05675	0.0586718	0.0546852	0.0574989	0.057086	0.0632382	0.0505684	0.0658411	0.054354	0.0590443	0.0565737	0.0576022	0.0552709	0.0367528	0.0538812	0.0561632	0.053389	0.0628843	0.0657924	0.0514505	0.0625391	0.0560735	0.0508458	0.0369164	0.0589905	0.0525853	0.0486344	0.0558427	0.0646075	0.0538916	
37	0.950298	0.942508	0.955483	0.949371	0.940121	0.942678	0.942513	0.943729	0.948038	0.941698	0.936644	0.942512	0.96287	0.955039	0.947633	0.951137	0.93229	0.936251	0.94082	0.9301	0.93121	0.938912	0.934777	0.960046	0.93947	0.946651	0.946362	0.944748	0.948346	0.942629	0.0666325	0.0521733	0.0588044	0.0502352	0.0563136	0.0537489	0.0655593	0.0462578	0.0692444	0.0502967	0.0578044	0.0615298	0.0612047	0.051045	0.038348	0.0512238	0.0552025	0.0524872	0.0587653	0.0596211	0.0590029	0.0617701	0.0589914	0.0541106	0.0343473	0.0621349	0.0501061	0.0466807	0.0509485	0.0613985	0.0543396	
38	0.952536	0.945008	0.958254	0.951214	0.937994	0.943208	0.942754	0.937282	0.945179	0.944639	0.93239	0.94575	0.963363	0.955592	0.947493	0.951419	0.934678	0.935348	0.943296	0.928508	0.934954	0.93868	0.940782	0.958225	0.94152	0.944638	0.945329	0.950158	0.944923	0.944347	0.0686387	0.0516082	0.056909	0.0452784	0.0580959	0.0555457	0.059355	0.0429124	0.0709532	0.0465466	0.0598253	0.0675538	0.0584854	0.0520672	0.0379809	0.0493854	0.0528318	0.0571665	0.0595501	0.0612218	0.0607128	0.0626502	0.0598972	0.0519027	0.0347106	0.0673232	0.0471815	0.0470365	0.0500394	0.0542923	0.053999	
39	0.951729	0.943583	0.959575	0.950171	0.938	0.939267	0.938009	0.935852	0.946335	0.946437	0.926032	0.942568	0.962413	0.955017	0.946501	0.952876	0.936992	0.935003	0.940609	0.927334	0.937841	0.941112	0.943817	0.958796	0.942399	0.947835	0.944557	0.944232	0.948452	0.949733	0.0647773	0.0476731	0.0579014	0.0495244	0.0582177	0.0555313	0.0571243	0.0442905	0.0704425	0.0516799	0.0617407	0.0640545	0.0610851	0.0480101	0.0395985	0.0463871	0.0530087	0.0569243	0.060266	0.0651137	0.0635188	0.0593276	0.0604685	0.0504086	0.0357568	0.0689898	0.0486571	0.0477965	0.0552185	0.0540389	0.0558376	
40	0.951532	0.944019	0.960121	0.947526	0.938285	0.939426	0.937946	0.935872	0.947595	0.945584	0.923747	0.9406	0.964319	0.954644	0.943555	0.953663	0.94099	0.941733	0.942835	0.930817	0.93914	0.940314	0.942084	0.958853	0.94164	0.950123	0.942255	0.948441	0.950268	0.948547	0.0641233	0.0465331	0.0588821	0.0498575	0.0561506	0.053712	0.0540899	0.0479132	0.0677247	0.0522674	0.0576553	0.0628539	0.0677652	0.0472325	0.0419022	0.0435338	0.0520502	0.0539549	0.0597207	0.062089	0.0663497	0.0589131	0.0652048	0.0515407	0.0357162	0.0710688	0.0499683	0.0469217	0.0537303	0.0554791	0.0565468	
